target_id	length	eff_length	est_counts	tpm
ENSMUST00000026507.13	4153	3974	9.13808e-08	7.7154e-09
ENSMUST00000197748.5	4183	4004	75	6.2849
ENSMUST00000123237.8	2935	2756	0	0
ENSMUST00000142969.2	460	281	0	0
ENSMUST00000138575.6	746	567	0	0
ENSMUST00000196811.2	3256	3077	0	0
ENSMUST00000198950.5	923	744	0	0
ENSMUST00000197600.2	821	642	0	0
ENSMUST00000197325.2	780	601	0	0
ENSMUST00000198596.2	596	417	0	0
ENSMUST00000204229.3	593	414	0	0
ENSMUST00000214687.3	1921	1742	0	0
ENSMUST00000204072.4	1974	1795	0	0
ENSMUST00000050729.6	1037	858	0	0
ENSMUST00000063317.4	2547	2368	0	0
ENSMUST00000238455.2	1050	871	0	0
ENSMUST00000164764.2	636	457	0	0
ENSMUST00000089230.7	4010	3831	120.743	10.575
ENSMUST00000225380.2	1988	1809	0	0
ENSMUST00000225251.2	2192	2013	0	0
ENSMUST00000223630.2	1845	1666	1.25722	0.253202
ENSMUST00000225469.2	770	591	0	0
ENSMUST00000037960.11	2982	2803	0	0
ENSMUST00000088935.4	2815	2636	0	0
ENSMUST00000123054.8	1388	1209	0	0
ENSMUST00000127440.2	3432	3253	0	0
ENSMUST00000132652.8	1102	923	0	0
ENSMUST00000149416.2	866	687	0	0
ENSMUST00000053086.3	2558	2379	0	0
ENSMUST00000068580.4	617	438	0	0
ENSMUST00000074301.10	3361	3182	0	0
ENSMUST00000114186.9	3292	3113	0	0
ENSMUST00000114188.3	2064	1885	0	0
ENSMUST00000173730.2	428	249	0	0
ENSMUST00000129630.3	376	197	0	0
ENSMUST00000173297.2	947	768	0	0
ENSMUST00000220271.2	6377	6198	0	0
ENSMUST00000122328.8	6614	6435	0	0
ENSMUST00000118321.3	2698	2519	0	0
ENSMUST00000155318.2	3406	3227	0	0
ENSMUST00000155190.2	1024	845	0	0
ENSMUST00000126233.2	768	589	0	0
ENSMUST00000137316.2	787	608	0	0
ENSMUST00000218620.2	4578	4399	41	3.12724
ENSMUST00000024798.12	1676	1497	0	0
ENSMUST00000162029.8	686	507	0	0
ENSMUST00000162854.2	3528	3349	0	0
ENSMUST00000160049.8	614	435	0	0
ENSMUST00000159396.2	498	319	0	0
ENSMUST00000162419.2	765	586	0	0
ENSMUST00000159354.2	3327	3148	0	0
ENSMUST00000227912.2	4485	4306	0	0
ENSMUST00000061875.8	2802	2623	1	0.127918
ENSMUST00000226884.2	723	544	0	0
ENSMUST00000227093.2	1475	1296	0	0
ENSMUST00000193839.6	4925	4746	0	0
ENSMUST00000070797.7	5248	5069	0	0
ENSMUST00000126304.2	2146	1967	0	0
ENSMUST00000140840.8	1558	1379	2	0.486628
ENSMUST00000152841.2	1365	1186	0	0
ENSMUST00000155819.2	702	523	0	0
ENSMUST00000026624.11	3107	2928	63.5338	7.28057
ENSMUST00000170007.2	627	448	0	0
ENSMUST00000171318.2	1494	1315	90.4662	23.083
ENSMUST00000037025.16	4987	4808	0	0
ENSMUST00000143868.2	736	557	0	0
ENSMUST00000143518.3	2969	2790	0	0
ENSMUST00000131120.8	870	691	0	0
ENSMUST00000128977.3	2876	2697	0	0
ENSMUST00000023276.16	3301	3122	21	2.25693
ENSMUST00000089770.11	4048	3869	0	0
ENSMUST00000170633.9	4529	4350	0	0
ENSMUST00000230270.2	2968	2789	0	0
ENSMUST00000230025.2	2639	2460	0	0
ENSMUST00000228960.2	2689	2510	0	0
ENSMUST00000033610.13	2563	2384	0	0
ENSMUST00000113275.10	1694	1515	0	0
ENSMUST00000162833.8	696	517	0	0
ENSMUST00000159231.3	539	360	0	0
ENSMUST00000159259.3	1581	1402	0	0
ENSMUST00000088598.7	589	410	0	0
ENSMUST00000234110.2	689	510	0	0
ENSMUST00000168272.9	589	410	0	0
ENSMUST00000115662.9	5361	5182	0	0
ENSMUST00000195590.2	4645	4466	0	0
ENSMUST00000025885.6	699	520	145.947	94.1723
ENSMUST00000160141.2	826	647	0	0
ENSMUST00000159693.2	705	526	0.00133964	0.000854543
ENSMUST00000162976.2	526	347	0	0
ENSMUST00000159008.2	610	431	0	0
ENSMUST00000234395.2	678	499	0	0
ENSMUST00000115428.2	610	431	0	0
ENSMUST00000044503.14	4029	3850	0	0
ENSMUST00000113195.8	2385	2206	0	0
ENSMUST00000156094.2	1759	1580	0	0
ENSMUST00000081790.15	5792	5613	6	0.358664
ENSMUST00000111460.5	2861	2682	0	0
ENSMUST00000166712.9	1305	1126	0	0
ENSMUST00000238073.2	728	549	0	0
ENSMUST00000237682.2	654	475	0	0
ENSMUST00000026625.7	1231	1052	29	9.2494
ENSMUST00000226136.2	1359	1180	0	0
ENSMUST00000192503.2	5332	5153	0	0
ENSMUST00000214529.2	2764	2585	0	0
ENSMUST00000213952.3	3024	2845	0	0
ENSMUST00000058668.4	933	754	0	0
ENSMUST00000192512.6	5363	5184	0	0
ENSMUST00000194235.2	2894	2715	0	0
ENSMUST00000192295.2	4129	3950	446.23	37.9047
ENSMUST00000216408.2	3185	3006	0	0
ENSMUST00000055763.4	933	754	0	0
ENSMUST00000215369.2	4399	4220	0	0
ENSMUST00000216199.2	4218	4039	0	0
ENSMUST00000215686.2	4210	4031	0	0
ENSMUST00000101461.2	927	748	0	0
ENSMUST00000069756.11	4052	3873	0	0
ENSMUST00000022140.12	2839	2660	0	0
ENSMUST00000159459.8	1950	1771	0	0
ENSMUST00000160859.8	2443	2264	0	0
ENSMUST00000159515.2	390	211	0	0
ENSMUST00000039118.7	4767	4588	0	0
ENSMUST00000143084.2	705	526	0	0
ENSMUST00000021347.12	6300	6121	0	0
ENSMUST00000165282.2	509	330	0	0
ENSMUST00000167466.2	5544	5365	200	12.5081
ENSMUST00000166691.8	4287	4108	0	0
ENSMUST00000171465.2	592	413	0	0
ENSMUST00000167594.8	1402	1223	0	0
ENSMUST00000171959.2	820	641	0	0
ENSMUST00000172246.8	1484	1305	0	0
ENSMUST00000169843.2	617	438	0	0
ENSMUST00000178462.8	6150	5971	0	0
ENSMUST00000204092.3	1472	1293	0	0
ENSMUST00000095955.3	1050	871	0	0
ENSMUST00000033611.5	2876	2697	0	0
ENSMUST00000148722.2	402	223	0	0
ENSMUST00000075888.6	2440	2261	0	0
ENSMUST00000137059.2	765	586	0	0
ENSMUST00000204436.3	1687	1508	0	0
ENSMUST00000205123.2	417	238	30	42.2937
ENSMUST00000168700.7	1749	1570	0	0
ENSMUST00000080949.8	1393	1214	0	0
ENSMUST00000181985.8	920	741	0	0
ENSMUST00000183252.8	1002	823	0	0
ENSMUST00000183017.8	700	521	0	0
ENSMUST00000182868.8	964	785	0	0
ENSMUST00000183155.8	882	703	0	0
ENSMUST00000182519.2	368	189	0	0
ENSMUST00000024940.11	833	654	0	0
ENSMUST00000064476.5	1740	1561	0	0
ENSMUST00000022637.14	4352	4173	0	0
ENSMUST00000176161.8	5204	5025	0	0
ENSMUST00000177231.2	2037	1858	0	0
ENSMUST00000176029.2	2784	2605	0	0
ENSMUST00000115661.5	2856	2677	0	0
ENSMUST00000080713.5	2507	2328	0	0
ENSMUST00000125966.8	2138	1959	2.37993	0.407625
ENSMUST00000152624.2	813	634	0	0
ENSMUST00000192168.2	5206	5027	44.9728	3.00174
ENSMUST00000182822.8	1040	861	0	0
ENSMUST00000182368.8	1064	885	0	0
ENSMUST00000056962.11	1273	1094	0	0
ENSMUST00000183101.2	685	506	0	0
ENSMUST00000182117.8	776	597	0	0
ENSMUST00000182976.8	444	265	0	0
ENSMUST00000182671.8	648	469	39	27.9012
ENSMUST00000182344.8	409	230	0	0
ENSMUST00000182526.2	365	186	0	0
ENSMUST00000183279.2	698	519	0	0
ENSMUST00000213649.2	2402	2223	0	0
ENSMUST00000095954.4	933	754	0	0
ENSMUST00000193777.6	5367	5188	0	0
ENSMUST00000193389.2	4653	4474	0	0
ENSMUST00000194751.2	4319	4140	0	0
ENSMUST00000215911.2	4220	4041	0	0
ENSMUST00000216411.2	4115	3936	0	0
ENSMUST00000095953.3	1000	821	0	0
ENSMUST00000088237.6	3928	3749	0	0
ENSMUST00000025955.8	5125	4946	118.502	8.03899
ENSMUST00000238125.2	826	647	3.49849	1.81429
ENSMUST00000237319.2	525	346	0	0
ENSMUST00000235706.2	2282	2103	0	0
ENSMUST00000236622.2	3085	2906	0	0
ENSMUST00000065248.9	1483	1304	0	0
ENSMUST00000233248.2	2820	2641	0	0
ENSMUST00000010736.9	2976	2797	0	0
ENSMUST00000233756.2	457	278	0	0
ENSMUST00000232796.2	600	421	0	0
ENSMUST00000233620.2	512	333	0	0
ENSMUST00000232875.2	1342	1163	0	0
ENSMUST00000138401.2	1946	1767	40	7.59547
ENSMUST00000021807.13	2556	2377	0	0
ENSMUST00000224150.2	784	605	0	0
ENSMUST00000135278.8	744	565	0	0
ENSMUST00000129352.3	876	697	0	0
ENSMUST00000143933.2	596	417	0	0
ENSMUST00000150652.2	468	289	0	0
ENSMUST00000194544.2	313	134	0	0
ENSMUST00000192631.2	5337	5158	0	0
ENSMUST00000193984.2	429	250	0	0
ENSMUST00000194038.2	5338	5159	0	0
ENSMUST00000115659.6	5341	5162	0	0
ENSMUST00000032239.11	2518	2339	0	0
ENSMUST00000176443.8	4804	4625	0	0
ENSMUST00000175995.8	2234	2055	0	0
ENSMUST00000176831.8	4014	3835	0	0
ENSMUST00000177367.8	729	550	0	0
ENSMUST00000176096.2	370	191	0	0
ENSMUST00000175954.2	431	252	0	0
ENSMUST00000114458.8	3627	3448	0	0
ENSMUST00000036273.13	4115	3936	0	0
ENSMUST00000114457.8	3767	3588	0	0
ENSMUST00000231463.2	188	19.9697	0	0
ENSMUST00000139373.2	1391	1212	0	0
ENSMUST00000096026.9	4067	3888	0	0
ENSMUST00000043938.8	4185	4006	0	0
ENSMUST00000233823.2	4433	4254	0	0
ENSMUST00000115658.6	5359	5180	0	0
ENSMUST00000096265.10	3210	3031	0	0
ENSMUST00000163801.2	3072	2893	0	0
ENSMUST00000148172.2	692	513	0	0
ENSMUST00000154206.8	431	252	0	0
ENSMUST00000038374.13	2592	2413	0	0
ENSMUST00000135578.8	512	333	0	0
ENSMUST00000177312.8	967	788	0	0
ENSMUST00000143240.2	534	355	0	0
ENSMUST00000147018.2	322	143	0	0
ENSMUST00000152383.8	1268	1089	0	0
ENSMUST00000156755.8	287	108	0	0
ENSMUST00000128893.2	604	425	127.778	100.879
ENSMUST00000132444.2	514	335	0	0
ENSMUST00000140517.2	1894	1715	14	2.73902
ENSMUST00000138836.2	564	385	0	0
ENSMUST00000068891.12	4640	4461	0	0
ENSMUST00000110111.4	3144	2965	0	0
ENSMUST00000235047.2	878	699	0	0
ENSMUST00000024939.2	870	691	0	0
ENSMUST00000039720.11	2258	2079	0	0
ENSMUST00000144175.3	847	668	0	0
ENSMUST00000159692.8	7058	6879	48.6012	2.37057
ENSMUST00000161749.2	525	346	0	0
ENSMUST00000054083.13	4714	4535	0	0
ENSMUST00000162534.2	2053	1874	0	0
ENSMUST00000160125.2	514	335	0	0
ENSMUST00000161124.8	704	525	0	0
ENSMUST00000159243.2	1950	1771	0	0
ENSMUST00000160907.2	1902	1723	0	0
ENSMUST00000205175.3	2952	2773	0	0
ENSMUST00000060243.5	1018	839	0	0
ENSMUST00000216179.2	3677	3498	0	0
ENSMUST00000059512.5	1054	875	0	0
ENSMUST00000194050.2	3323	3144	0	0
ENSMUST00000194691.2	4038	3859	0	0
ENSMUST00000115657.10	5360	5181	0	0
ENSMUST00000192447.6	4583	4404	0	0
ENSMUST00000193856.2	625	446	0	0
ENSMUST00000073948.7	2565	2386	0	0
ENSMUST00000143880.2	247	68.0268	0	0
ENSMUST00000112574.9	4752	4573	0	0
ENSMUST00000039545.5	4407	4228	46	3.65052
ENSMUST00000024936.11	1481	1302	0	0
ENSMUST00000234145.2	1451	1272	0	0
ENSMUST00000234765.2	1511	1332	0	0
ENSMUST00000135549.8	981	802	0	0
ENSMUST00000123584.2	757	578	0	0
ENSMUST00000151448.8	844	665	0	0
ENSMUST00000147626.2	203	28.546	0	0
ENSMUST00000059204.11	4632	4453	0	0
ENSMUST00000226377.2	2490	2311	0	0
ENSMUST00000215565.3	2491	2312	0	0
ENSMUST00000058118.4	942	763	0	0
ENSMUST00000225754.2	3111	2932	0	0
ENSMUST00000163163.9	2187	2008	0	0
ENSMUST00000168772.2	1888	1709	0	0
ENSMUST00000022137.14	3061	2882	0	0
ENSMUST00000172199.3	14366	14187	0	0
ENSMUST00000232807.2	15552	15373	0	0
ENSMUST00000060714.10	3344	3165	95	10.0712
ENSMUST00000215485.2	1096	917	0	0
ENSMUST00000216562.3	1318	1139	0	0
ENSMUST00000076752.4	1056	877	0	0
ENSMUST00000112573.8	669	490	0	0
ENSMUST00000056754.4	666	487	0	0
ENSMUST00000041649.8	1324	1145	0	0
ENSMUST00000089765.9	871	692	0	0
ENSMUST00000134353.2	538	359	60	56.0775
ENSMUST00000137698.2	2114	1935	0	0
ENSMUST00000113585.9	3676	3497	44.2019	4.24109
ENSMUST00000151699.4	443	264	0	0
ENSMUST00000113582.8	1034	855	0	0
ENSMUST00000203608.3	767	588	274.489	156.632
ENSMUST00000113581.8	1308	1129	0	0
ENSMUST00000150180.4	1312	1133	0	0
ENSMUST00000089449.5	3867	3688	19.3089	1.7567
ENSMUST00000203824.2	1025	846	0	0
ENSMUST00000205045.2	460	281	0	0
ENSMUST00000163271.8	3991	3812	0	0
ENSMUST00000039424.14	4795	4616	0	0
ENSMUST00000112572.3	4851	4672	0	0
ENSMUST00000022875.7	3498	3319	2.09137	0.211424
ENSMUST00000134004.3	1911	1732	192.909	37.371
ENSMUST00000059482.6	1253	1074	0	0
ENSMUST00000140575.8	788	609	1078	593.927
ENSMUST00000208373.2	1061	882	0	0
ENSMUST00000185492.7	1346	1167	0	0
ENSMUST00000149514.8	775	596	0	0
ENSMUST00000155617.2	485	306	0	0
ENSMUST00000208235.2	132	7.19434	0	0
ENSMUST00000029652.4	3521	3342	0	0
ENSMUST00000129285.8	2818	2639	0	0
ENSMUST00000143721.2	2502	2323	0	0
ENSMUST00000110679.9	686	507	0	0
ENSMUST00000038075.12	1076	897	128.327	48.0019
ENSMUST00000161322.3	524	345	20.6433	20.0766
ENSMUST00000160401.8	727	548	0	0
ENSMUST00000162164.2	609	430	31.0293	24.2122
ENSMUST00000227890.2	3756	3577	0	0
ENSMUST00000235822.2	6708	6529	0	0
ENSMUST00000049016.12	5503	5324	0	0
ENSMUST00000236694.2	331	152	0	0
ENSMUST00000235493.2	5358	5179	0	0
ENSMUST00000183236.2	665	486	0	0
ENSMUST00000182852.3	5757	5578	0	0
ENSMUST00000236633.2	544	365	0	0
ENSMUST00000182319.9	508	329	0	0
ENSMUST00000182140.8	736	557	0	0
ENSMUST00000237714.2	4460	4281	0	0
ENSMUST00000237931.2	490	311	0	0
ENSMUST00000182979.8	2618	2439	0	0
ENSMUST00000237553.2	5175	4996	0	0
ENSMUST00000237712.2	980	801	0	0
ENSMUST00000182684.8	906	727	0	0
ENSMUST00000235669.2	581	402	0	0
ENSMUST00000183319.8	354	175	0	0
ENSMUST00000236523.2	554	375	0	0
ENSMUST00000237886.2	588	409	0	0
ENSMUST00000182478.8	5471	5292	0	0
ENSMUST00000183326.2	454	275	0	0
ENSMUST00000182655.2	358	179	0	0
ENSMUST00000182973.2	322	143	0	0
ENSMUST00000237756.2	3580	3401	0	0
ENSMUST00000183184.3	790	611	0	0
ENSMUST00000183303.2	805	626	0	0
ENSMUST00000169679.8	5003	4824	0	0
ENSMUST00000044113.12	13800	13621	82	2.01993
ENSMUST00000230158.2	616	437	0	0
ENSMUST00000230464.2	617	438	0	0
ENSMUST00000072671.14	8118	7939	174.263	7.36497
ENSMUST00000160844.10	9309	9130	0	0
ENSMUST00000197268.5	2280	2101	0	0
ENSMUST00000174331.8	6282	6103	0	0
ENSMUST00000159778.8	3414	3235	0	0
ENSMUST00000173917.8	1439	1260	80.4652	21.4274
ENSMUST00000174337.8	3021	2842	0	0
ENSMUST00000161402.10	4953	4774	0	0
ENSMUST00000173222.2	859	680	27	13.3225
ENSMUST00000054059.15	4697	4518	0	0
ENSMUST00000172466.8	2477	2298	0	0
ENSMUST00000160800.9	5683	5504	0	0
ENSMUST00000197104.2	560	381	23.637	20.816
ENSMUST00000176918.2	417	238	11.7758	16.6015
ENSMUST00000196269.5	406	227	0	0
ENSMUST00000161102.9	4813	4634	0	0
ENSMUST00000196559.5	706	527	0	0
ENSMUST00000176118.2	641	462	67.859	49.283
ENSMUST00000198899.2	2797	2618	0	0
ENSMUST00000161637.8	3306	3127	0	0
ENSMUST00000177342.3	981	802	0	0
ENSMUST00000197224.2	506	327	0	0
ENSMUST00000162227.3	3719	3540	0	0
ENSMUST00000160467.8	3097	2918	0	0
ENSMUST00000159419.2	3036	2857	28	3.28836
ENSMUST00000162002.2	4299	4120	0	0
ENSMUST00000136348.8	7446	7267	0	0
ENSMUST00000156703.2	1160	981	0	0
ENSMUST00000037596.13	7360	7181	0	0
ENSMUST00000156042.2	738	559	0	0
ENSMUST00000114972.9	5591	5412	6	0.371985
ENSMUST00000142160.3	2236	2057	0	0
ENSMUST00000025719.5	906	727	0	0
ENSMUST00000235954.2	739	560	0	0
ENSMUST00000021005.15	3299	3120	0	0
ENSMUST00000140875.2	851	672	0	0
ENSMUST00000155263.2	664	485	0	0
ENSMUST00000200469.5	2481	2302	0	0
ENSMUST00000196964.2	5930	5751	0	0
ENSMUST00000166644.8	1685	1506	0	0
ENSMUST00000150006.9	3568	3389	0	0
ENSMUST00000131179.8	676	497	0	0
ENSMUST00000132705.8	2034	1855	0	0
ENSMUST00000130922.2	647	468	0	0
ENSMUST00000155312.2	2419	2240	0	0
ENSMUST00000124045.3	1124	945	0	0
ENSMUST00000163100.8	3841	3662	0	0
ENSMUST00000228179.2	472	293	0	0
ENSMUST00000059662.8	1491	1312	1.92941	0.493427
ENSMUST00000228439.2	811	632	13.0706	6.9392
ENSMUST00000237317.2	3857	3678	0	0
ENSMUST00000081496.6	5190	5011	0	0
ENSMUST00000235898.2	650	471	0	0
ENSMUST00000236258.2	2673	2494	0	0
ENSMUST00000237280.2	5729	5550	0	0
ENSMUST00000236617.2	356	177	0	0
ENSMUST00000237128.2	498	319	0	0
ENSMUST00000235336.2	2099	1920	23.5988	4.12401
ENSMUST00000236130.2	1387	1208	0	0
ENSMUST00000236529.2	580	401	0	0
ENSMUST00000237327.2	704	525	0	0
ENSMUST00000237180.2	156	10.3458	0	0
ENSMUST00000029649.3	3468	3289	0	0
ENSMUST00000192067.2	703	524	0	0
ENSMUST00000143307.2	1048	869	0	0
ENSMUST00000155144.2	768	589	0	0
ENSMUST00000021810.3	3849	3670	0	0
ENSMUST00000099705.5	6436	6257	42	2.25224
ENSMUST00000123791.8	6190	6011	0	0
ENSMUST00000144585.9	6165	5986	0	0
ENSMUST00000124576.8	6113	5934	0	0
ENSMUST00000175778.2	1586	1407	23	5.48486
ENSMUST00000176277.2	317	138	0	0
ENSMUST00000177388.2	598	419	0	0
ENSMUST00000124398.2	796	617	0	0
ENSMUST00000150539.2	425	246	0	0
ENSMUST00000155146.2	924	745	0	0
ENSMUST00000124642.2	676	497	0	0
ENSMUST00000176028.2	759	580	0	0
ENSMUST00000147020.2	958	779	0	0
ENSMUST00000146637.2	773	594	0	0
ENSMUST00000023270.14	7911	7732	579	25.1257
ENSMUST00000118500.8	3389	3210	0	0
ENSMUST00000117468.8	2887	2708	0	0
ENSMUST00000122280.8	1057	878	0	0
ENSMUST00000121129.8	989	810	2	0.828469
ENSMUST00000121703.3	609	430	0	0
ENSMUST00000022136.14	2839	2660	0	0
ENSMUST00000226050.2	2745	2566	0	0
ENSMUST00000177848.3	2392	2213	37	5.60986
ENSMUST00000225428.2	2615	2436	0	0
ENSMUST00000225155.2	2860	2681	0	0
ENSMUST00000011492.15	3930	3751	15.4142	1.37881
ENSMUST00000196648.2	552	373	0	0
ENSMUST00000198987.5	2905	2726	0	0
ENSMUST00000197344.2	2062	1883	0	0
ENSMUST00000196535.2	688	509	0	0
ENSMUST00000197588.5	701	522	0	0
ENSMUST00000196395.5	533	354	0	0
ENSMUST00000195896.5	1853	1674	0	0
ENSMUST00000198050.2	740	561	46.6947	27.9277
ENSMUST00000199193.2	860	681	0	0
ENSMUST00000148708.2	425	246	0	0
ENSMUST00000123264.2	536	357	0	0
ENSMUST00000049999.9	1309	1130	0	0
ENSMUST00000178342.8	984	805	0	0
ENSMUST00000178698.2	834	655	0	0
ENSMUST00000021368.10	4732	4553	0	0
ENSMUST00000221794.2	2843	2664	0	0
ENSMUST00000221193.2	3909	3730	0	0
ENSMUST00000221112.2	497	318	0	0
ENSMUST00000221278.2	660	481	0	0
ENSMUST00000221722.2	2385	2206	0	0
ENSMUST00000220674.2	2370	2191	0	0
ENSMUST00000222763.2	1340	1161	0	0
ENSMUST00000222674.2	534	355	0	0
ENSMUST00000220484.2	882	703	0	0
ENSMUST00000220959.2	640	461	0	0
ENSMUST00000222065.2	473	294	0	0
ENSMUST00000128115.8	4099	3920	0	0
ENSMUST00000087541.12	3119	2940	14.3473	1.6374
ENSMUST00000145066.2	3237	3058	0	0
ENSMUST00000113252.8	3128	2949	0.652718	0.0742647
ENSMUST00000087540.4	822	643	0	0
ENSMUST00000176176.8	2162	1983	0	0
ENSMUST00000177530.8	4145	3966	0	0
ENSMUST00000176996.8	562	383	0	0
ENSMUST00000176949.2	417	238	0	0
ENSMUST00000177474.2	4175	3996	0	0
ENSMUST00000167682.8	411	232	0	0
ENSMUST00000110110.9	2196	2017	0	0
ENSMUST00000029645.14	3431	3252	0	0
ENSMUST00000151089.8	612	433	0	0
ENSMUST00000193879.2	1616	1437	0	0
ENSMUST00000137974.2	652	473	0	0
ENSMUST00000215569.2	1603	1424	0	0
ENSMUST00000078057.4	1059	880	0	0
ENSMUST00000163607.2	2562	2383	0	0
ENSMUST00000170808.3	2652	2473	0	0
ENSMUST00000232854.2	5957	5778	0	0
ENSMUST00000128357.8	826	647	23.2494	12.057
ENSMUST00000119633.8	2267	2088	44.3758	7.13095
ENSMUST00000147049.2	3906	3727	0	0
ENSMUST00000148577.8	521	342	0	0
ENSMUST00000025957.9	2307	2128	0	0
ENSMUST00000136146.2	273	94.0001	0	0
ENSMUST00000142375.2	726	547	7.37472	4.52366
ENSMUST00000152243.8	2528	2349	0	0
ENSMUST00000078053.13	3157	2978	71	7.99954
ENSMUST00000145542.8	470	291	0	0
ENSMUST00000125212.2	356	177	0	0
ENSMUST00000150768.8	1302	1123	0	0
ENSMUST00000156700.2	3098	2919	0	0
ENSMUST00000065465.2	786	607	0	0
ENSMUST00000066747.14	3128	2949	0	0
ENSMUST00000205054.2	1950	1771	0	0
ENSMUST00000172321.3	2975	2796	0	0
ENSMUST00000022135.15	1298	1119	208.986	62.664
ENSMUST00000185901.2	452	273	25.0142	30.7436
ENSMUST00000190729.2	1184	1005	0	0
ENSMUST00000190210.2	538	359	0	0
ENSMUST00000084721.8	1222	1043	3.21133e-05	1.03307e-05
ENSMUST00000023269.5	677	498	1942	1308.43
ENSMUST00000137811.8	639	460	0	0
ENSMUST00000126419.2	452	273	0	0
ENSMUST00000128581.2	306	127	0	0
ENSMUST00000196984.2	516	337	0	0
ENSMUST00000037958.14	5787	5608	0	0
ENSMUST00000196904.5	412	233	0	0
ENSMUST00000196479.5	934	755	0	0
ENSMUST00000197155.5	2503	2324	0	0
ENSMUST00000199081.2	1165	986	0	0
ENSMUST00000198594.2	2374	2195	0	0
ENSMUST00000198914.2	3758	3579	0	0
ENSMUST00000199550.2	609	430	0	0
ENSMUST00000050248.9	4920	4741	0	0
ENSMUST00000183440.2	2815	2636	0	0
ENSMUST00000184618.2	3159	2980	11	1.23853
ENSMUST00000233414.2	7223	7044	0	0
ENSMUST00000172391.4	8119	7940	0	0
ENSMUST00000233267.2	8295	8116	0	0
ENSMUST00000233008.2	8225	8046	0	0
ENSMUST00000233395.2	11646	11467	0	0
ENSMUST00000190165.7	794	615	0	0
ENSMUST00000185767.7	778	599	82	45.9323
ENSMUST00000187792.2	824	645	0	0
ENSMUST00000190594.2	1962	1783	0	0
ENSMUST00000167256.8	1230	1051	0	0
ENSMUST00000223929.2	428	249	0	0
ENSMUST00000111095.4	486	307	0	0
ENSMUST00000223951.2	411	232	0	0
ENSMUST00000170347.4	1216	1037	0	0
ENSMUST00000057325.15	2413	2234	0	0
ENSMUST00000031750.14	5469	5290	0	0
ENSMUST00000182924.2	2938	2759	0	0
ENSMUST00000183227.2	598	419	0	0
ENSMUST00000183094.8	2777	2598	0	0
ENSMUST00000182190.8	3098	2919	0	0
ENSMUST00000182752.2	519	340	0	0
ENSMUST00000183313.2	2319	2140	0	0
ENSMUST00000182647.2	573	394	0	0
ENSMUST00000232645.2	3105	2926	0.00058213	6.6754e-05
ENSMUST00000012259.9	3410	3231	0	0
ENSMUST00000080936.14	3230	3051	20.3479	2.23774
ENSMUST00000232236.2	3404	3225	0	0
ENSMUST00000231480.2	831	652	6.65151	3.42298
ENSMUST00000232012.2	719	540	0	0
ENSMUST00000231231.2	378	199	0	0
ENSMUST00000231674.2	421	242	0	0
ENSMUST00000232202.2	1062	883	0	0
ENSMUST00000232163.2	654	475	0	0
ENSMUST00000232005.2	3118	2939	0	0
ENSMUST00000232431.2	509	330	0	0
ENSMUST00000231413.2	634	455	0	0
ENSMUST00000232667.2	1189	1010	0	0
ENSMUST00000232401.2	3475	3296	0	0
ENSMUST00000231754.2	1080	901	0	0
ENSMUST00000231494.2	467	288	0	0
ENSMUST00000232312.2	469	290	0	0
ENSMUST00000175726.8	7524	7345	0	0
ENSMUST00000175764.9	4678	4499	0	0
ENSMUST00000177155.8	6632	6453	18	0.935928
ENSMUST00000176773.2	529	350	0	0
ENSMUST00000039135.6	9988	9809	46	1.57349
ENSMUST00000226033.2	1846	1667	0	0
ENSMUST00000224823.2	3954	3775	0	0
ENSMUST00000047614.4	5335	5156	0	0
ENSMUST00000177994.8	984	805	0	0
ENSMUST00000179369.2	834	655	0	0
ENSMUST00000144098.2	984	805	0	0
ENSMUST00000112565.2	984	805	0	0
ENSMUST00000037687.8	1918	1739	57	10.9978
ENSMUST00000099525.5	4575	4396	184	14.044
ENSMUST00000235906.2	917	738	0	0
ENSMUST00000035824.11	4402	4223	0	0
ENSMUST00000238995.2	2962	2783	0	0
ENSMUST00000222028.2	3164	2985	0	0
ENSMUST00000221887.2	1072	893	0	0
ENSMUST00000223025.2	1873	1694	0	0
ENSMUST00000080806.10	2923	2744	0	0
ENSMUST00000135808.8	1309	1130	0	0
ENSMUST00000124921.2	1218	1039	28	9.0422
ENSMUST00000002292.15	6165	5986	0	0
ENSMUST00000149415.2	3768	3589	24	2.24372
ENSMUST00000144081.8	3086	2907	0	0
ENSMUST00000140696.2	999	820	0	0
ENSMUST00000123947.2	667	488	0	0
ENSMUST00000115097.8	3431	3252	0	0
ENSMUST00000117694.2	3274	3095	0	0
ENSMUST00000235962.2	595	416	0	0
ENSMUST00000134343.2	565	386	0	0
ENSMUST00000082357.2	919	740	0	0
ENSMUST00000057324.4	7099	6920	8	0.387896
ENSMUST00000110117.2	3223	3044	0	0
ENSMUST00000026029.2	963	784	0	0
ENSMUST00000101137.3	923	744	0	0
ENSMUST00000114958.8	6088	5909	0	0
ENSMUST00000140486.2	1438	1259	0	0
ENSMUST00000033429.9	5847	5668	0	0
ENSMUST00000050063.9	1534	1355	44	10.8954
ENSMUST00000075095.7	11289	11110	0	0
ENSMUST00000233759.2	10482	10303	0	0
ENSMUST00000232985.2	11165	10986	0	0
ENSMUST00000025961.7	1478	1299	206	53.2095
ENSMUST00000007584.4	5419	5240	5.9298	0.3797
ENSMUST00000037726.14	3416	3237	0	0
